n,t,x,y
188,4472,76,389
188,4473,81,400
188,4474,86,414
188,4475,90,427
188,4476,96,439
188,4477,102,451
188,4478,110,463
188,4479,117,473
188,4480,124,483
188,4481,132,492
188,4482,141,498
188,4483,149,507
188,4484,158,514
188,4485,167,518
188,4486,173,520
188,4487,182,522
188,4488,189,521
188,4489,199,520
188,4490,202,518
188,4491,213,516
188,4492,220,512
188,4493,227,510
188,4494,235,507
188,4495,242,500
188,4496,252,495
188,4497,259,487
188,4498,270,482
188,4499,281,476
188,4500,297,467
188,4501,309,463
188,4502,320,459
188,4503,326,459
188,4504,336,458
188,4505,347,456
188,4506,364,455
188,4507,376,456
188,4508,388,459
188,4509,399,462
188,4510,410,466
188,4511,423,470
188,4512,436,478
188,4513,447,484
188,4514,465,494
188,4515,479,501
188,4516,491,511
188,4517,506,518
188,4518,522,526
188,4519,538,530
188,4520,558,537
188,4521,575,543
188,4522,597,548
188,4523,616,553
188,4524,634,558
188,4525,656,562
188,4526,676,565
188,4527,698,568
188,4528,724,570
188,4529,747,571
188,4530,770,573
188,4531,795,574
188,4532,820,575
188,4533,844,578
188,4534,870,581
188,4535,893,585
188,4536,916,592
188,4537,939,597
188,4538,957,599
188,4539,980,600
188,4540,1002,601
188,4541,1023,602
188,4542,1043,603
188,4543,1063,604
188,4544,1080,603
188,4545,1097,602
188,4546,1113,602
188,4547,1129,598
188,4548,1143,594
188,4549,1154,589
188,4550,1166,583
188,4551,1177,577
188,4552,1185,572
188,4553,1192,566
188,4554,1198,561
188,4555,1204,556
188,4556,1208,550
188,4557,1209,542
188,4558,1210,535
188,4559,1210,528
188,4560,1210,520
188,4561,1207,514
188,4562,1204,509
188,4563,1200,500
188,4564,1195,491
188,4565,1189,484
188,4566,1183,477
188,4567,1169,468
188,4568,1169,468
188,4569,1169,468
188,4570,1139,448
188,4571,1139,448
188,4572,1139,448
188,4573,1100,437
188,4574,1100,437
188,4575,1100,437
188,4576,1100,437
188,4577,1100,437
189,4407,785,85
189,4408,799,87
190,4411,842,81
190,4412,849,81
191,4414,877,86
191,4415,890,94
191,4416,905,102
191,4417,915,110
191,4418,927,118
191,4419,938,125
191,4420,948,130
191,4421,958,138
191,4422,975,149
191,4423,990,158
191,4424,1005,169
191,4425,1021,174
191,4426,1037,179
191,4427,1051,187
191,4428,1060,189
191,4429,1071,192
191,4430,1085,194
191,4431,1096,195
191,4432,1104,194
191,4433,1111,193
191,4434,1121,190
191,4435,1129,186
191,4436,1137,182
191,4437,1148,175
191,4438,1156,169
191,4439,1167,159
191,4440,1177,152
191,4441,1189,145
191,4442,1200,137
191,4443,1212,131
191,4444,1228,120
191,4445,1242,112
191,4446,1259,107
191,4447,1272,100
191,4448,1272,100
192,4447,17,94
192,4448,29,88
192,4449,48,81
192,4450,67,77
192,4451,87,72
192,4452,107,68
192,4453,130,65
192,4454,152,63
192,4455,174,62
192,4456,197,62
192,4457,219,62
192,4458,238,63
192,4459,261,64
192,4460,278,65
192,4461,295,69
192,4462,310,70
192,4463,325,74
192,4464,340,78
192,4465,352,83
192,4466,363,88
192,4467,373,94
192,4468,382,101
192,4469,390,108
192,4470,395,115
192,4471,400,123
192,4472,401,131
192,4473,403,139
192,4474,403,147
192,4475,401,155
192,4476,399,162
192,4477,393,170
192,4478,387,177
192,4479,380,184
192,4480,372,191
192,4481,364,197
192,4482,354,203
192,4483,343,208
192,4484,330,213
192,4485,316,217
192,4486,301,221
192,4487,288,226
192,4488,272,229
192,4489,260,233
192,4490,239,239
192,4491,223,246
192,4492,209,250
192,4493,195,255
192,4494,180,262
192,4495,168,270
192,4496,152,278
192,4497,139,287
192,4498,126,298
192,4499,116,309
192,4500,109,321
192,4501,102,333
192,4502,95,346
192,4503,89,360
192,4504,86,374
192,4505,83,388
192,4506,81,403
192,4507,79,417
192,4508,79,431
192,4509,80,446
192,4510,80,460
192,4511,82,473
192,4512,83,487
192,4513,88,499
192,4514,94,510
192,4515,103,521
192,4516,109,529
192,4517,118,536
192,4518,124,543
192,4519,132,549
192,4520,139,552
192,4521,145,555
192,4522,152,557
192,4523,160,558
192,4524,166,557
192,4525,171,556
192,4526,177,552
192,4527,184,548
192,4528,190,542
192,4529,195,536
192,4530,200,528
192,4531,206,519
192,4532,213,508
192,4533,220,499
192,4534,229,489
192,4535,238,480
192,4536,245,471
192,4537,255,464
192,4538,260,456
192,4539,268,451
192,4540,276,445
192,4541,285,441
192,4542,294,438
192,4543,306,437
192,4544,318,437
192,4545,328,437
192,4546,338,439
192,4547,347,442
192,4548,355,446
192,4549,365,453
192,4550,374,459
192,4551,382,467
192,4552,392,476
192,4553,404,486
192,4554,415,495
192,4555,427,504
192,4556,440,513
192,4557,453,520
192,4558,468,526
192,4559,481,531
192,4560,497,536
192,4561,512,541
192,4562,529,544
192,4563,546,546
192,4564,564,548
192,4565,582,548
192,4566,599,547
192,4567,619,545
192,4568,638,543
192,4569,658,540
192,4570,680,538
192,4571,701,535
192,4572,722,532
192,4573,744,530
192,4574,764,529
192,4575,785,528
192,4576,809,528
192,4577,827,530
192,4578,847,533
192,4579,867,536
192,4580,887,541
192,4581,906,546
192,4582,925,553
192,4583,945,559
192,4584,965,568
192,4585,984,574
192,4586,1004,580
192,4587,1023,586
192,4588,1041,590
192,4589,1057,593
192,4590,1072,596
192,4591,1087,598
192,4592,1101,600
192,4593,1114,600
192,4594,1127,599
192,4595,1139,596
192,4596,1149,593
192,4597,1157,589
192,4598,1165,585
192,4599,1172,578
192,4600,1177,572
192,4601,1181,564
192,4602,1184,556
192,4603,1185,547
192,4604,1185,538
192,4605,1185,529
192,4606,1186,518
192,4607,1185,507
192,4608,1182,496
192,4609,1178,484
192,4610,1173,473
192,4611,1168,463
192,4612,1162,453
192,4613,1154,445
192,4614,1147,437
192,4615,1140,429
192,4616,1130,423
192,4617,1122,418
192,4618,1111,413
192,4619,1101,410
192,4620,1089,406
192,4621,1075,402
192,4622,1062,400
192,4623,1047,399
192,4624,1033,398
192,4625,1016,397
192,4626,1000,398
192,4627,982,399
192,4628,963,399
192,4629,944,401
192,4630,924,401
192,4631,904,401
192,4632,882,398
192,4633,862,396
192,4634,841,392
192,4635,821,388
192,4636,805,382
192,4637,789,376
192,4638,771,371
192,4639,754,364
192,4640,738,356
192,4641,725,347
192,4642,710,338
192,4643,699,327
192,4644,688,317
192,4645,679,305
192,4646,671,293
192,4647,664,281
192,4648,660,268
192,4649,654,256
192,4650,652,244
192,4651,652,231
192,4652,650,219
192,4653,651,208
192,4654,655,195
192,4655,657,183
192,4656,662,170
192,4657,667,159
192,4658,674,148
192,4659,683,137
192,4660,694,127
192,4661,704,118
192,4662,716,109
192,4663,728,103
192,4664,740,97
192,4665,754,90
192,4666,769,84
192,4667,786,80
192,4668,803,76
192,4669,820,75
192,4670,838,74
192,4671,854,74
192,4672,869,76
192,4673,883,78
192,4674,896,80
192,4675,908,82
192,4676,919,87
192,4677,929,92
192,4678,939,98
192,4679,950,106
192,4680,960,115
192,4681,970,124
192,4682,979,135
192,4683,988,146
192,4684,998,157
192,4685,1007,167
192,4686,1015,176
192,4687,1025,184
192,4688,1036,191
192,4689,1046,198
192,4690,1055,203
192,4691,1063,207
192,4692,1072,210
192,4693,1081,212
192,4694,1090,213
192,4695,1098,212
192,4696,1108,209
192,4697,1115,206
192,4698,1122,201
192,4699,1129,195
192,4700,1136,188
192,4701,1141,181
192,4702,1148,171
192,4703,1155,161
192,4704,1162,153
192,4705,1171,145
192,4706,1181,137
192,4707,1189,132
192,4708,1199,127
192,4709,1209,119
192,4710,1219,113
192,4711,1233,108
192,4712,1246,103
192,4713,1259,99
192,4714,1267,94
192,4715,1275,88
193,4448,354,197
193,4449,344,201
193,4450,326,207
193,4451,316,209
193,4452,301,213
193,4453,286,216
193,4454,286,216
193,4455,286,216
193,4456,286,216
193,4457,286,216
194,4463,11,74
194,4464,21,65
194,4465,40,62
194,4466,62,59
194,4467,85,57
194,4468,108,55
194,4469,128,53
194,4470,151,53
194,4471,174,53
194,4472,194,54
194,4473,215,56
194,4474,234,57
194,4475,255,60
194,4476,272,62
194,4477,290,67
194,4478,305,72
194,4479,320,78
194,4480,334,84
194,4481,347,90
194,4482,358,97
194,4483,367,102
194,4484,373,108
194,4485,380,113
194,4486,386,119
194,4487,389,126
194,4488,393,134
194,4489,393,140
194,4490,394,147
194,4491,392,155
194,4492,388,162
194,4493,384,168
194,4494,378,176
194,4495,371,182
194,4496,362,189
194,4497,354,196
194,4498,343,201
194,4499,333,205
194,4500,321,208
194,4501,315,212
194,4502,305,214
194,4503,286,215
194,4504,276,215
194,4505,282,220
194,4506,266,224
194,4507,241,226
194,4508,241,226
194,4509,241,226
194,4510,241,226
194,4511,241,226
195,4490,7,125
195,4491,21,122
195,4492,28,112
195,4493,40,106
195,4494,48,104
195,4495,65,100
195,4496,87,99
195,4497,107,96
195,4498,121,95
195,4499,143,94
195,4500,165,93
195,4501,186,92
195,4502,209,96
195,4503,232,100
195,4504,253,102
195,4505,273,107
195,4506,296,113
195,4507,317,117
195,4508,332,120
195,4509,347,125
195,4510,358,129
195,4511,367,134
195,4512,374,140
195,4513,381,143
195,4514,388,147
195,4515,392,150
195,4516,393,154
195,4517,399,158
195,4518,404,160
195,4519,402,163
195,4520,404,166
195,4521,404,169
195,4522,400,170
195,4523,404,172
195,4524,401,177
195,4525,396,178
195,4526,388,182
195,4527,381,185
195,4528,370,187
195,4529,362,190
195,4530,351,192
195,4531,340,193
195,4532,328,195
195,4533,316,196
195,4534,298,198
195,4535,285,202
195,4536,275,206
195,4537,259,211
195,4538,235,215
195,4539,216,220
195,4540,200,228
195,4541,183,236
195,4542,168,246
195,4543,153,255
195,4544,140,264
195,4545,127,275
195,4546,116,285
195,4547,103,298
195,4548,95,310
195,4549,86,323
195,4550,86,337
195,4551,77,349
195,4552,70,361
195,4553,69,375
195,4554,69,391
195,4555,73,405
195,4556,74,419
195,4557,80,434
195,4558,86,448
195,4559,98,462
195,4560,103,474
195,4561,115,486
195,4562,120,495
195,4563,128,502
195,4564,136,507
195,4565,140,512
195,4566,148,516
195,4567,156,520
195,4568,167,524
195,4569,174,525
195,4570,182,524
195,4571,187,519
195,4572,193,515
195,4573,199,510
195,4574,209,505
195,4575,216,500
195,4576,224,492
195,4577,229,487
195,4578,237,480
195,4579,243,473
195,4580,253,467
195,4581,261,459
195,4582,271,453
195,4583,282,446
195,4584,299,439
195,4585,308,436
195,4586,320,437
195,4587,326,437
195,4588,337,436
195,4589,344,436
195,4590,353,437
195,4591,360,439
195,4592,370,441
195,4593,380,446
195,4594,389,452
195,4595,402,460
195,4596,412,469
195,4597,429,480
195,4598,443,491
195,4599,458,499
195,4600,477,509
195,4601,487,519
195,4602,502,527
195,4603,518,534
195,4604,536,538
195,4605,550,542
195,4606,568,545
195,4607,584,548
195,4608,602,550
195,4609,622,551
195,4610,640,550
195,4611,659,552
195,4612,678,548
195,4613,703,548
195,4614,724,547
195,4615,749,547
195,4616,772,548
195,4617,796,548
195,4618,822,553
195,4619,843,555
195,4620,866,558
195,4621,885,561
195,4622,902,563
195,4623,920,566
195,4624,939,572
195,4625,952,576
195,4626,961,582
195,4627,972,587
195,4628,981,592
195,4629,993,598
195,4630,1004,605
195,4631,1024,619
195,4632,1038,626
195,4633,1051,635
195,4634,1061,639
195,4635,1071,640
195,4636,1080,639
195,4637,1086,640
195,4638,1094,639
195,4639,1102,640
195,4640,1107,642
195,4641,1114,641
195,4642,1121,639
195,4643,1130,635
195,4644,1135,629
195,4645,1137,625
195,4646,1142,619
195,4647,1144,612
195,4648,1147,604
195,4649,1149,594
195,4650,1151,582
195,4651,1152,572
195,4652,1154,559
195,4653,1153,547
195,4654,1153,535
195,4655,1151,525
195,4656,1149,515
195,4657,1145,503
195,4658,1142,492
195,4659,1138,480
195,4660,1133,467
195,4661,1127,457
195,4662,1120,448
195,4663,1112,440
195,4664,1106,432
195,4665,1098,424
195,4666,1086,419
195,4667,1075,413
195,4668,1065,408
195,4669,1052,404
195,4670,1039,400
195,4671,1025,398
195,4672,1011,397
195,4673,996,396
195,4674,982,398
195,4675,966,399
195,4676,950,401
195,4677,932,403
195,4678,915,404
195,4679,900,405
195,4680,880,407
195,4681,861,406
195,4682,844,405
195,4683,825,401
195,4684,808,398
195,4685,793,396
195,4686,777,390
195,4687,763,385
195,4688,747,380
195,4689,735,374
195,4690,722,366
195,4691,708,357
195,4692,700,348
195,4693,690,340
195,4694,682,328
195,4695,673,316
195,4696,666,302
195,4697,661,288
195,4698,655,274
195,4699,653,260
195,4700,652,247
195,4701,652,232
195,4702,653,220
195,4703,653,209
195,4704,659,197
195,4705,663,187
195,4706,670,174
195,4707,674,162
195,4708,681,151
195,4709,691,141
195,4710,699,131
195,4711,711,122
195,4712,724,114
195,4713,738,110
195,4714,751,105
195,4715,764,102
195,4716,779,97
195,4717,796,94
195,4718,810,93
195,4719,824,92
195,4720,845,94
195,4721,860,96
195,4722,878,99
195,4723,891,103
195,4724,909,107
195,4725,922,112
195,4726,938,119
195,4727,949,125
195,4728,960,131
195,4729,972,144
195,4730,987,151
195,4731,998,161
195,4732,1013,171
195,4733,1028,181
195,4734,1038,188
195,4735,1050,195
195,4736,1066,196
195,4737,1076,198
195,4738,1087,202
195,4739,1097,203
195,4740,1107,204
195,4741,1117,207
195,4742,1123,208
195,4743,1132,207
195,4744,1139,205
195,4745,1145,202
195,4746,1151,197
195,4747,1157,192
195,4748,1165,184
195,4749,1169,179
195,4750,1177,169
195,4751,1184,161
195,4752,1192,151
195,4753,1205,144
195,4754,1214,136
195,4755,1228,129
195,4756,1240,118
195,4757,1251,112
195,4758,1258,106
195,4759,1264,100
195,4760,1271,94
196,4505,246,214
196,4506,231,214
196,4507,218,217
196,4508,217,224
196,4509,205,227
196,4510,192,232
196,4511,178,237
196,4512,167,243
196,4513,157,250
196,4514,148,257
196,4515,139,263
196,4516,134,270
196,4517,129,276
196,4518,124,285
196,4519,119,294
196,4520,114,306
196,4521,112,317
196,4522,112,329
196,4523,114,345
196,4524,111,359
196,4525,110,375
196,4526,110,391
196,4527,109,406
196,4528,111,421
196,4529,113,436
196,4530,110,451
196,4531,107,465
196,4532,109,478
196,4533,112,488
196,4534,118,500
196,4535,122,508
196,4536,126,515
196,4537,131,521
196,4538,136,527
196,4539,141,533
196,4540,146,536
196,4541,154,538
196,4542,160,537
196,4543,167,535
196,4544,176,534
196,4545,182,530
196,4546,187,525
196,4547,193,519
196,4548,198,512
196,4549,203,503
196,4550,208,493
196,4551,214,483
196,4552,225,474
196,4553,231,469
196,4554,238,460
196,4555,246,451
196,4556,254,446
196,4557,263,442
196,4558,271,438
196,4559,278,436
196,4560,284,434
196,4561,287,430
196,4562,302,431
196,4563,313,432
196,4564,327,434
196,4565,338,438
196,4566,351,442
196,4567,359,448
196,4568,373,454
196,4569,381,461
196,4570,392,470
196,4571,403,479
196,4572,417,487
196,4573,432,496
196,4574,448,502
196,4575,463,509
196,4576,482,515
196,4577,499,521
196,4578,517,525
196,4579,537,530
196,4580,557,533
196,4581,578,536
196,4582,600,540
196,4583,622,543
196,4584,647,547
196,4585,673,552
196,4586,696,556
196,4587,724,561
196,4588,747,566
196,4589,774,571
196,4590,799,577
196,4591,825,583
196,4592,849,590
196,4593,874,597
196,4594,896,605
196,4595,921,612
196,4596,943,619
196,4597,965,624
196,4598,988,629
196,4599,1010,633
196,4600,1031,636
196,4601,1050,639
196,4602,1069,640
196,4603,1087,640
196,4604,1104,640
196,4605,1119,639
196,4606,1133,638
196,4607,1145,635
196,4608,1156,632
196,4609,1166,628
196,4610,1174,624
196,4611,1181,619
196,4612,1187,612
196,4613,1192,605
196,4614,1196,597
196,4615,1200,587
196,4616,1202,578
196,4617,1205,567
196,4618,1207,555
196,4619,1208,543
196,4620,1209,532
196,4621,1208,521
196,4622,1206,509
196,4623,1203,497
196,4624,1198,484
196,4625,1192,473
196,4626,1186,463
196,4627,1180,453
196,4628,1173,444
196,4629,1164,434
196,4630,1155,425
196,4631,1144,417
196,4632,1134,409
196,4633,1121,403
196,4634,1108,396
196,4635,1095,392
196,4636,1081,388
196,4637,1066,386
196,4638,1051,384
196,4639,1035,382
196,4640,1019,383
196,4641,1002,384
196,4642,985,385
196,4643,967,387
196,4644,948,391
196,4645,929,393
196,4646,909,396
196,4647,890,396
196,4648,872,397
196,4649,855,395
196,4650,837,393
196,4651,819,391
196,4652,803,387
196,4653,787,382
196,4654,772,375
196,4655,756,367
196,4656,740,360
196,4657,727,353
196,4658,714,344
196,4659,702,336
196,4660,692,326
196,4661,683,315
196,4662,675,303
196,4663,667,291
196,4664,661,279
196,4665,659,268
196,4666,658,255
196,4667,657,244
196,4668,658,233
196,4669,661,220
196,4670,664,210
196,4671,669,198
196,4672,674,186
196,4673,681,174
196,4674,691,161
196,4675,695,150
196,4676,705,140
196,4677,716,130
196,4678,725,120
196,4679,734,112
196,4680,750,106
196,4681,761,101
196,4682,771,97
196,4683,781,92
196,4684,796,90
196,4685,808,90
196,4686,821,90
196,4687,833,89
196,4688,848,91
196,4689,862,92
196,4690,878,95
196,4691,894,99
196,4692,908,104
196,4693,921,108
196,4694,935,116
196,4695,947,124
196,4696,960,132
196,4697,972,143
196,4698,984,152
196,4699,995,163
196,4700,1008,172
196,4701,1019,181
196,4702,1031,188
196,4703,1047,194
196,4704,1059,199
196,4705,1073,204
196,4706,1084,206
196,4707,1095,209
196,4708,1107,210
196,4709,1118,210
196,4710,1127,209
196,4711,1138,206
196,4712,1148,203
196,4713,1158,198
196,4714,1168,190
196,4715,1177,183
196,4716,1187,174
196,4717,1196,165
196,4718,1205,155
196,4719,1215,147
196,4720,1227,139
196,4721,1239,132
196,4722,1251,124
196,4723,1263,118
196,4724,1270,113
197,4612,675,150
197,4613,690,145
197,4614,700,134
197,4615,712,123
197,4616,724,116
197,4617,737,107
197,4618,749,101
197,4619,762,96
197,4620,774,92
197,4621,788,88
197,4622,802,87
197,4623,813,87
197,4624,828,88
197,4625,844,87
197,4626,861,89
197,4627,881,93
197,4628,898,97
197,4629,916,102
197,4630,933,107
197,4631,950,115
197,4632,966,122
197,4633,981,128
197,4634,994,136
197,4635,1007,143
197,4636,1024,158
197,4637,1038,167
197,4638,1054,177
197,4639,1059,178
197,4640,1075,184
197,4641,1090,191
197,4642,1104,194
197,4643,1115,195
197,4644,1126,199
197,4645,1137,204
197,4646,1147,205
197,4647,1156,206
197,4648,1163,205
197,4649,1169,203
197,4650,1175,201
197,4651,1182,199
197,4652,1186,197
197,4653,1189,191
197,4654,1193,185
197,4655,1196,177
197,4656,1199,170
197,4657,1203,163
197,4658,1206,153
197,4659,1211,145
197,4660,1218,141
197,4661,1225,133
197,4662,1234,122
197,4663,1243,115
197,4664,1252,110
197,4665,1261,103
197,4666,1269,100
198,4617,15,115
198,4618,21,104
198,4619,30,92
198,4620,39,81
198,4621,48,73
198,4622,66,68
198,4623,87,63
198,4624,115,60
198,4625,138,58
198,4626,163,62
198,4627,191,65
198,4628,215,69
198,4629,232,69
198,4630,247,70
198,4631,256,70
198,4632,267,70
198,4633,283,68
198,4634,294,68
198,4635,303,69
198,4636,313,70
198,4637,324,64
198,4638,337,70
198,4639,351,78
198,4640,360,85
198,4641,369,94
198,4642,375,102
198,4643,383,109
198,4644,386,116
198,4645,390,124
198,4646,393,131
198,4647,394,139
198,4648,392,147
198,4649,390,154
198,4650,387,162
198,4651,379,170
198,4652,372,176
198,4653,365,184
198,4654,357,191
198,4655,347,196
198,4656,336,200
198,4657,326,203
198,4658,313,206
198,4659,299,207
198,4660,288,209
198,4661,275,212
198,4662,262,215
198,4663,245,220
198,4664,232,225
198,4665,216,231
198,4666,203,237
198,4667,190,245
198,4668,177,253
198,4669,164,263
198,4670,149,273
198,4671,138,285
198,4672,126,296
198,4673,115,308
198,4674,108,320
198,4675,106,335
198,4676,102,350
198,4677,98,364
198,4678,100,386
198,4679,103,406
198,4680,106,419
198,4681,107,433
198,4682,109,444
198,4683,112,457
198,4684,121,469
198,4685,137,479
198,4686,139,485
198,4687,145,491
198,4688,146,496
198,4689,149,499
198,4690,152,501
198,4691,157,504
198,4692,160,504
198,4693,164,508
198,4694,170,509
198,4695,177,511
198,4696,179,511
198,4697,189,509
198,4698,199,506
198,4699,208,503
198,4700,217,499
198,4701,226,493
198,4702,238,487
198,4703,247,480
198,4704,260,473
198,4705,270,466
198,4706,270,466
198,4707,270,466
198,4708,270,466
198,4709,270,466
199,4630,14,61
199,4631,22,54
199,4632,45,53
199,4633,66,51
199,4634,89,49
199,4635,110,49
200,4638,179,52
200,4639,198,57
200,4640,219,62
200,4641,236,67
